eventId,subEventName,tags,playerId,matchId,eventName,teamId,matchPeriod,eventSec,subEventId,id,x1,y1,x2,y2
8,Simple pass,['Accurate'],F\u00e1gner Conserva Lemos,"Serbia - Brazil, 0 - 2",Pass,Brazil,2H,2841.8116040000004,Simple pass,260716191,30,92,26.0,64.0
8,Simple pass,['Accurate'],Thiago Emiliano da Silva,"Serbia - Brazil, 0 - 2",Pass,Brazil,2H,2845.991381,Simple pass,260716192,26,64,31.0,68.0
8,Simple pass,['Accurate'],Carlos Henrique Casimiro,"Serbia - Brazil, 0 - 2",Pass,Brazil,2H,2847.95993,Simple pass,260716193,31,68,63.0,70.0
8,Simple pass,['Accurate'],Fernando Luiz Rosa,"Serbia - Brazil, 0 - 2",Pass,Brazil,2H,2850.8283810000003,Simple pass,260716196,63,70,59.0,40.0
8,Simple pass,['Accurate'],Renato  Soares de Oliveira Augusto,"Serbia - Brazil, 0 - 2",Pass,Brazil,2H,2853.9894780000004,Simple pass,260716199,59,40,66.0,30.0
8,Simple pass,['Accurate'],Neymar da Silva Santos Junior,"Serbia - Brazil, 0 - 2",Pass,Brazil,2H,2855.874739,Simple pass,260716200,66,30,85.0,34.0
8,Smart pass,"['Key pass', 'Through', 'Accurate']",Gabriel Fernando de Jesus,"Serbia - Brazil, 0 - 2",Pass,Brazil,2H,2857.122666,Smart pass,260716204,85,34,88.0,63.0
1,Ground attacking duel,"['Free space right', 'Won', 'Accurate']",Neymar da Silva Santos Junior,"Serbia - Brazil, 0 - 2",Duel,Brazil,2H,2859.3721619999997,Ground attacking duel,260716206,88,63,91.0,65.0
1,Ground defending duel,"['Free space left', 'Lost', 'Not accurate']",Vladimir Stojkovi\u0107,"Serbia - Brazil, 0 - 2",Duel,Serbia,2H,2859.3906720000004,Ground defending duel,260716519,12,37,9.0,35.0
10,Shot,"['Right foot', 'Opportunity', 'Position: Goal low center', 'Accurate']",Neymar da Silva Santos Junior,"Serbia - Brazil, 0 - 2",Shot,Brazil,2H,2860.441713,Shot,260716207,91,65,100.0,100.0
9,Reflexes,"['Position: Goal low center', 'Accurate']",Vladimir Stojkovi\u0107,"Serbia - Brazil, 0 - 2",Save attempt,Serbia,2H,2861.884089,Reflexes,260716520,0,0,9.0,35.0
3,Corner,['Accurate'],Neymar da Silva Santos Junior,"Serbia - Brazil, 0 - 2",Free Kick,Brazil,2H,2871.044097,Corner,260716212,100,100,95.0,94.0
8,Simple pass,['Accurate'],Willian Borges da Silva,"Serbia - Brazil, 0 - 2",Pass,Brazil,2H,2874.7820439999996,Simple pass,260716214,95,94,80.0,86.0
8,Simple pass,['Accurate'],Neymar da Silva Santos Junior,"Serbia - Brazil, 0 - 2",Pass,Brazil,2H,2878.710188,Simple pass,260716215,80,86,61.0,90.0
8,Simple pass,['Not accurate'],F\u00e1gner Conserva Lemos,"Serbia - Brazil, 0 - 2",Pass,Brazil,2H,2880.2902190000004,Simple pass,260716217,61,90,100.0,100.0
8,Simple pass,['Accurate'],Mario Gavranovi\u0107,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,2.896634000000006,Simple pass,260718474,49,50,44.0,55.0
8,Simple pass,['Accurate'],Granit Xhaka,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,3.992600999999979,Simple pass,260718477,44,55,45.0,92.0
8,Simple pass,['Accurate'],Xherdan Shaqiri,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,7.252470000000017,Simple pass,260718482,45,92,38.0,88.0
8,Simple pass,['Accurate'],Stephan Lichtsteiner,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,8.78602699999999,Simple pass,260718484,38,88,28.0,79.0
8,Simple pass,['Accurate'],Fabian Lukas Sch\u00e4r,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,12.115826000000027,Simple pass,260718485,28,79,27.0,31.0
8,Simple pass,['Accurate'],Manuel Akanji,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,15.167254000000014,Simple pass,260718486,27,31,28.0,49.0
8,Simple pass,['Accurate'],Fabian Lukas Sch\u00e4r,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,18.248238000000015,Simple pass,260718488,28,49,29.0,26.0
7,Touch,[],Manuel Akanji,"Switzerland - Costa Rica, 2 - 2",Others on the ball,Switzerland,1H,21.28753999999998,Touch,260718489,29,26,43.0,30.0
8,Simple pass,['Not accurate'],Manuel Akanji,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,25.093165,Simple pass,260718490,43,30,63.0,54.0
8,Simple pass,['Not accurate'],Kendall Jamaal Waston Manley,"Switzerland - Costa Rica, 2 - 2",Pass,Costa Rica,1H,26.517240000000015,Simple pass,260718439,37,46,64.0,34.0
8,Simple pass,['Accurate'],Valon Behrami,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,29.324227000000008,Simple pass,260718492,36,66,43.0,61.0
8,Simple pass,['Accurate'],Granit Xhaka,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,31.185497999999995,Simple pass,260718493,43,61,35.0,72.0
8,Simple pass,['Accurate'],Valon Behrami,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,33.166120999999976,Simple pass,260718495,35,72,44.0,95.0
8,Simple pass,['Accurate'],Stephan Lichtsteiner,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,35.819339000000014,Simple pass,260718497,44,95,64.0,61.0
8,Simple pass,['Accurate'],Mario Gavranovi\u0107,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,37.02950099999998,Simple pass,260718499,64,61,56.0,54.0
8,Simple pass,['Accurate'],Granit Xhaka,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,39.782122000000015,Simple pass,260718502,56,54,74.0,19.0
1,Ground defending duel,"['Neutral', 'Accurate']",Bryan Ruiz Gonz\u00e1lez,"Switzerland - Costa Rica, 2 - 2",Duel,Costa Rica,1H,44.862302,Ground defending duel,260718446,26,81,26.0,72.0
1,Ground attacking duel,"['Neutral', 'Accurate']",Breel-Donald Embolo,"Switzerland - Costa Rica, 2 - 2",Duel,Switzerland,1H,45.042731,Ground attacking duel,260718507,74,19,74.0,28.0
1,Ground attacking duel,"['Won', 'Accurate']",Breel-Donald Embolo,"Switzerland - Costa Rica, 2 - 2",Duel,Switzerland,1H,46.166876,Ground attacking duel,260718515,74,28,74.0,30.0
1,Ground defending duel,"['Lost', 'Not accurate']",Celso Borges Mora,"Switzerland - Costa Rica, 2 - 2",Duel,Costa Rica,1H,47.531244000000015,Ground defending duel,260718447,26,72,26.0,70.0
2,Foul,[],Celso Borges Mora,"Switzerland - Costa Rica, 2 - 2",Foul,Costa Rica,1H,48.715130999999985,Foul,260718448,26,70,26.0,72.0
3,Free kick cross,"['Key pass', 'Accurate']",Xherdan Shaqiri,"Switzerland - Costa Rica, 2 - 2",Free Kick,Switzerland,1H,104.176849,Free kick cross,260718520,71,23,90.0,44.0
7,Touch,"['Opportunity', 'Missed ball']",Mario Gavranovi\u0107,"Switzerland - Costa Rica, 2 - 2",Others on the ball,Switzerland,1H,105.20155999999997,Touch,260718522,90,44,98.0,74.0
3,Goal kick,[],Keylor Navas Gamboa,"Switzerland - Costa Rica, 2 - 2",Free Kick,Costa Rica,1H,117.41213699999997,Goal kick,260718450,100,100,29.0,74.0
8,Simple pass,['Accurate'],Celso Borges Mora,"Switzerland - Costa Rica, 2 - 2",Pass,Costa Rica,1H,120.50383899999997,Simple pass,260718451,29,74,41.0,93.0
8,Simple pass,['Accurate'],Cristian Gamboa Luna,"Switzerland - Costa Rica, 2 - 2",Pass,Costa Rica,1H,122.176966,Simple pass,260718452,41,93,49.0,77.0
8,Simple pass,['Accurate'],Bryan Ruiz Gonz\u00e1lez,"Switzerland - Costa Rica, 2 - 2",Pass,Costa Rica,1H,126.14135099999999,Simple pass,260718453,49,77,61.0,95.0
8,Simple pass,['Accurate'],Joel Nathaniel Campbell Samuels,"Switzerland - Costa Rica, 2 - 2",Pass,Costa Rica,1H,129.54978600000004,Simple pass,260718455,61,95,71.0,28.0
8,Simple pass,['Accurate'],David Alberto Guzm\u00e1n P\u00e9rez,"Switzerland - Costa Rica, 2 - 2",Pass,Costa Rica,1H,132.85920899999996,Simple pass,260718458,71,28,80.0,4.0
8,Cross,"['Left foot', 'High', 'Not accurate']",Bryan Oviedo,"Switzerland - Costa Rica, 2 - 2",Pass,Costa Rica,1H,135.544438,Cross,260718462,80,4,100.0,59.0
3,Goal kick,[],Yann Sommer,"Switzerland - Costa Rica, 2 - 2",Free Kick,Switzerland,1H,150.644452,Goal kick,260718540,0,0,7.0,23.0
8,Simple pass,['Accurate'],Manuel Akanji,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,153.74011299999995,Simple pass,260718542,7,23,20.0,28.0
8,Simple pass,['Accurate'],Granit Xhaka,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,154.87095399999998,Simple pass,260718543,20,28,34.0,2.0
8,Simple pass,['Not accurate'],Ricardo Iv\u00e1n Rodr\u00edguez Araya,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,157.698622,Simple pass,260718547,34,2,43.0,8.0
7,Touch,['Missed ball'],Cristian Gamboa Luna,"Switzerland - Costa Rica, 2 - 2",Others on the ball,Costa Rica,1H,158.62910399999998,Touch,260718466,57,92,41.0,90.0
7,Touch,[],Breel-Donald Embolo,"Switzerland - Costa Rica, 2 - 2",Others on the ball,Switzerland,1H,159.02463999999998,Touch,260718548,61,9,59.0,10.0
1,Ground defending duel,"['Lost', 'Not accurate']",Breel-Donald Embolo,"Switzerland - Costa Rica, 2 - 2",Duel,Switzerland,1H,160.70305399999995,Ground defending duel,260718551,59,10,57.0,11.0
1,Ground attacking duel,"['Won', 'Accurate']",Jhonny Acosta Zamora,"Switzerland - Costa Rica, 2 - 2",Duel,Costa Rica,1H,160.81291599999997,Ground attacking duel,260718467,41,90,43.0,89.0
8,Simple pass,['Accurate'],Cristian Gamboa Luna,"Switzerland - Costa Rica, 2 - 2",Pass,Costa Rica,1H,162.07477700000004,Simple pass,260718468,43,89,31.0,73.0
8,Simple pass,['Accurate'],Giancarlo Gonz\u00e1lez Castro,"Switzerland - Costa Rica, 2 - 2",Pass,Costa Rica,1H,163.69503399999996,Simple pass,260718469,31,73,27.0,34.0
8,Simple pass,['Accurate'],Kendall Jamaal Waston Manley,"Switzerland - Costa Rica, 2 - 2",Pass,Costa Rica,1H,166.32597099999998,Simple pass,260718470,27,34,31.0,9.0
8,Simple pass,['Accurate'],Bryan Oviedo,"Switzerland - Costa Rica, 2 - 2",Pass,Costa Rica,1H,169.80548999999996,Simple pass,260718471,31,9,31.0,22.0
8,Simple pass,['Accurate'],Kendall Jamaal Waston Manley,"Switzerland - Costa Rica, 2 - 2",Pass,Costa Rica,1H,171.76024500000005,Simple pass,260718472,31,22,47.0,8.0
8,Simple pass,['Not accurate'],Daniel Colindres Solera,"Switzerland - Costa Rica, 2 - 2",Pass,Costa Rica,1H,173.42329500000005,Simple pass,260718473,47,8,35.0,0.0
3,Throw in,['Accurate'],Stephan Lichtsteiner,"Switzerland - Costa Rica, 2 - 2",Free Kick,Switzerland,1H,178.65704400000004,Throw in,260718560,58,100,54.0,90.0
8,Simple pass,['Accurate'],Valon Behrami,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,181.30608700000005,Simple pass,260718561,54,90,56.0,80.0
8,Simple pass,['Accurate'],Granit Xhaka,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,182.48033099999998,Simple pass,260718562,56,80,52.0,90.0
8,Simple pass,['Accurate'],Valon Behrami,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,183.66356399999995,Simple pass,260718563,52,90,39.0,80.0
8,Simple pass,['Accurate'],Fabian Lukas Sch\u00e4r,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,186.17701499999998,Simple pass,260718565,39,80,33.0,38.0
8,Simple pass,['Accurate'],Manuel Akanji,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,189.17353400000002,Simple pass,260718566,33,38,41.0,80.0
8,Simple pass,['Accurate'],Valon Behrami,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,191.68370900000002,Simple pass,260718567,41,80,44.0,47.0
8,High pass,"['Through', 'Accurate']",Granit Xhaka,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,195.49609199999998,High pass,260718569,44,47,99.0,88.0
1,Ground attacking duel,"['Take on right', 'Won', 'Accurate']",Xherdan Shaqiri,"Switzerland - Costa Rica, 2 - 2",Duel,Switzerland,1H,204.42701,Ground attacking duel,260718572,99,88,97.0,73.0
1,Ground defending duel,"['Take on left', 'Lost', 'Not accurate']",Bryan Oviedo,"Switzerland - Costa Rica, 2 - 2",Duel,Costa Rica,1H,204.57725400000004,Ground defending duel,260718483,1,12,3.0,27.0
8,Simple pass,['Accurate'],Xherdan Shaqiri,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,206.599379,Simple pass,260718576,97,73,90.0,61.0
10,Shot,"['Right foot', 'Blocked', 'Opportunity', 'Not accurate']",Mario Gavranovi\u0107,"Switzerland - Costa Rica, 2 - 2",Shot,Switzerland,1H,206.70782399999996,Shot,260718574,90,61,0.0,0.0
7,Touch,['Interception'],Giancarlo Gonz\u00e1lez Castro,"Switzerland - Costa Rica, 2 - 2",Others on the ball,Costa Rica,1H,208.047188,Touch,260718494,7,41,7.0,40.0
7,Touch,[],David Alberto Guzm\u00e1n P\u00e9rez,"Switzerland - Costa Rica, 2 - 2",Others on the ball,Costa Rica,1H,208.66593999999998,Touch,260718496,7,40,7.0,40.0
7,Clearance,['Accurate'],Giancarlo Gonz\u00e1lez Castro,"Switzerland - Costa Rica, 2 - 2",Others on the ball,Costa Rica,1H,209.87668599999995,Clearance,260718498,7,40,25.0,10.0
1,Air duel,"['Won', 'Accurate']",Valon Behrami,"Switzerland - Costa Rica, 2 - 2",Duel,Switzerland,1H,210.79000399999995,Air duel,260718578,75,90,75.0,100.0
1,Air duel,"['Lost', 'Not accurate']",Daniel Colindres Solera,"Switzerland - Costa Rica, 2 - 2",Duel,Costa Rica,1H,211.49487399999998,Air duel,260718500,25,10,25.0,0.0
3,Throw in,['Accurate'],Kendall Jamaal Waston Manley,"Switzerland - Costa Rica, 2 - 2",Free Kick,Costa Rica,1H,228.450203,Throw in,260718505,25,0,40.0,6.0
1,Air duel,"['Won', 'Accurate']",Daniel Colindres Solera,"Switzerland - Costa Rica, 2 - 2",Duel,Costa Rica,1H,230.51864,Air duel,260718506,40,6,43.0,7.0
8,Simple pass,['Accurate'],Stephan Lichtsteiner,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,233.11294399999997,Simple pass,260718579,57,93,52.0,66.0
8,Simple pass,['Accurate'],Granit Xhaka,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,235.556911,Simple pass,260718580,52,66,53.0,23.0
8,Simple pass,['Accurate'],Ricardo Iv\u00e1n Rodr\u00edguez Araya,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,238.60178099999996,Simple pass,260718581,53,23,53.0,35.0
7,Touch,[],Granit Xhaka,"Switzerland - Costa Rica, 2 - 2",Others on the ball,Switzerland,1H,240.06264199999998,Touch,260718582,53,35,51.0,35.0
7,Acceleration,"['Counter attack', 'Accurate']",Bryan Ruiz Gonz\u00e1lez,"Switzerland - Costa Rica, 2 - 2",Others on the ball,Costa Rica,1H,241.99394299999994,Acceleration,260718510,49,65,70.0,67.0
8,Simple pass,"['Counter attack', 'Accurate']",Bryan Ruiz Gonz\u00e1lez,"Switzerland - Costa Rica, 2 - 2",Pass,Costa Rica,1H,245.290933,Simple pass,260718514,70,67,88.0,74.0
1,Ground defending duel,"['Free space left', 'Lost', 'Not accurate']",Ricardo Iv\u00e1n Rodr\u00edguez Araya,"Switzerland - Costa Rica, 2 - 2",Duel,Switzerland,1H,249.36969499999998,Ground defending duel,260718586,12,26,8.0,26.0
1,Ground attacking duel,"['Free space right', 'Won', 'Accurate']",Joel Nathaniel Campbell Samuels,"Switzerland - Costa Rica, 2 - 2",Duel,Costa Rica,1H,249.84832900000004,Ground attacking duel,260718518,88,74,92.0,74.0
8,Cross,"['Right foot', 'Not accurate']",Joel Nathaniel Campbell Samuels,"Switzerland - Costa Rica, 2 - 2",Pass,Costa Rica,1H,251.00925900000004,Cross,260718519,92,74,98.0,61.0
7,Clearance,"['Interception', 'Accurate']",Granit Xhaka,"Switzerland - Costa Rica, 2 - 2",Others on the ball,Switzerland,1H,251.96950900000002,Clearance,260718588,2,39,33.0,7.0
1,Air duel,"['Won', 'Accurate']",Jhonny Acosta Zamora,"Switzerland - Costa Rica, 2 - 2",Duel,Costa Rica,1H,257.47615699999994,Air duel,260718521,67,93,66.0,83.0
1,Air duel,"['Lost', 'Not accurate']",Breel-Donald Embolo,"Switzerland - Costa Rica, 2 - 2",Duel,Switzerland,1H,257.622931,Air duel,260718593,33,7,34.0,17.0
8,Head pass,['Accurate'],Cristian Gamboa Luna,"Switzerland - Costa Rica, 2 - 2",Pass,Costa Rica,1H,259.412835,Head pass,260718523,66,83,63.0,83.0
8,Simple pass,['Accurate'],David Alberto Guzm\u00e1n P\u00e9rez,"Switzerland - Costa Rica, 2 - 2",Pass,Costa Rica,1H,261.078761,Simple pass,260718524,63,83,68.0,95.0
1,Ground loose ball duel,"['Lost', 'Not accurate']",Breel-Donald Embolo,"Switzerland - Costa Rica, 2 - 2",Duel,Switzerland,1H,262.52885000000003,Ground loose ball duel,260718595,32,5,37.0,6.0
7,Touch,['Interception'],Cristian Gamboa Luna,"Switzerland - Costa Rica, 2 - 2",Others on the ball,Costa Rica,1H,263.59507499999995,Touch,260718527,63,94,71.0,100.0
3,Throw in,['Accurate'],Ricardo Iv\u00e1n Rodr\u00edguez Araya,"Switzerland - Costa Rica, 2 - 2",Free Kick,Switzerland,1H,277.507657,Throw in,260718596,29,0,28.0,49.0
8,Simple pass,['Accurate'],Granit Xhaka,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,279.96656499999995,Simple pass,260718597,28,49,37.0,51.0
8,Simple pass,['Accurate'],Xherdan Shaqiri,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,281.00058,Simple pass,260718599,37,51,31.0,59.0
7,Touch,[],Granit Xhaka,"Switzerland - Costa Rica, 2 - 2",Others on the ball,Switzerland,1H,283.582893,Touch,260718602,31,59,43.0,52.0
8,Simple pass,['Accurate'],Granit Xhaka,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,288.79306899999995,Simple pass,260718603,43,52,48.0,51.0
8,Simple pass,['Not accurate'],Blerim D\u017eemaili,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,289.10312899999997,Simple pass,260718605,48,51,45.0,52.0
8,Simple pass,"['Interception', 'Accurate']",David Alberto Guzm\u00e1n P\u00e9rez,"Switzerland - Costa Rica, 2 - 2",Pass,Costa Rica,1H,290.946696,Simple pass,260718534,55,48,53.0,66.0
7,Touch,[],Bryan Ruiz Gonz\u00e1lez,"Switzerland - Costa Rica, 2 - 2",Others on the ball,Costa Rica,1H,291.798351,Touch,260718538,53,66,69.0,73.0
1,Ground attacking duel,"['Neutral', 'Accurate']",Bryan Ruiz Gonz\u00e1lez,"Switzerland - Costa Rica, 2 - 2",Duel,Costa Rica,1H,295.65577499999995,Ground attacking duel,260718539,69,73,63.0,78.0
1,Ground defending duel,"['Neutral', 'Accurate']",Blerim D\u017eemaili,"Switzerland - Costa Rica, 2 - 2",Duel,Switzerland,1H,295.71027300000003,Ground defending duel,260718615,31,27,37.0,22.0
1,Ground defending duel,"['Neutral', 'Accurate']",Breel-Donald Embolo,"Switzerland - Costa Rica, 2 - 2",Duel,Switzerland,1H,298.30553699999996,Ground defending duel,260718623,37,22,42.0,27.0
1,Ground attacking duel,"['Neutral', 'Accurate']",Bryan Ruiz Gonz\u00e1lez,"Switzerland - Costa Rica, 2 - 2",Duel,Costa Rica,1H,298.817713,Ground attacking duel,260718544,63,78,58.0,73.0
8,Simple pass,['Accurate'],Bryan Ruiz Gonz\u00e1lez,"Switzerland - Costa Rica, 2 - 2",Pass,Costa Rica,1H,300.181696,Simple pass,260718545,58,73,66.0,52.0
8,Simple pass,['Accurate'],David Alberto Guzm\u00e1n P\u00e9rez,"Switzerland - Costa Rica, 2 - 2",Pass,Costa Rica,1H,301.70590400000003,Simple pass,260718546,66,52,67.0,53.0
1,Ground defending duel,"['Take on right', 'Won', 'Accurate']",Valon Behrami,"Switzerland - Costa Rica, 2 - 2",Duel,Switzerland,1H,301.778415,Ground defending duel,260718625,33,47,35.0,40.0
8,Simple pass,['Not accurate'],Valon Behrami,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,302.981212,Simple pass,260718626,35,40,26.0,42.0
1,Ground defending duel,"['Take on left', 'Lost', 'Not accurate']",Granit Xhaka,"Switzerland - Costa Rica, 2 - 2",Duel,Switzerland,1H,304.91607799999997,Ground defending duel,260718628,26,42,21.0,33.0
1,Ground attacking duel,"['Interception', 'Take on right', 'Won', 'Accurate']",Joel Nathaniel Campbell Samuels,"Switzerland - Costa Rica, 2 - 2",Duel,Costa Rica,1H,305.34804699999995,Ground attacking duel,260718549,74,58,79.0,67.0
10,Shot,"['Left foot', 'Opportunity', 'Position: Goal center left', 'Accurate']",Joel Nathaniel Campbell Samuels,"Switzerland - Costa Rica, 2 - 2",Shot,Costa Rica,1H,308.682584,Shot,260718553,79,67,100.0,100.0
9,Save attempt,"['Position: Goal center left', 'Accurate']",Yann Sommer,"Switzerland - Costa Rica, 2 - 2",Save attempt,Switzerland,1H,310.14443200000005,Save attempt,260718632,0,0,21.0,33.0
8,Simple pass,['Accurate'],Daniel Colindres Solera,"Switzerland - Costa Rica, 2 - 2",Pass,Costa Rica,1H,313.81048499999997,Simple pass,260718556,96,12,82.0,3.0
8,Cross,"['Key pass', 'Left foot', 'High', 'Accurate']",Bryan Oviedo,"Switzerland - Costa Rica, 2 - 2",Pass,Costa Rica,1H,316.091454,Cross,260718558,82,3,91.0,54.0
10,Shot,"['Head/body', 'Opportunity', 'Position: Goal low left', 'Accurate']",Celso Borges Mora,"Switzerland - Costa Rica, 2 - 2",Shot,Costa Rica,1H,317.36394600000006,Shot,260718564,91,54,100.0,100.0
9,Reflexes,"['Position: Goal low left', 'Accurate']",Yann Sommer,"Switzerland - Costa Rica, 2 - 2",Save attempt,Switzerland,1H,318.15529000000004,Reflexes,260718638,0,0,9.0,46.0
7,Clearance,['Not accurate'],Fabian Lukas Sch\u00e4r,"Switzerland - Costa Rica, 2 - 2",Others on the ball,Switzerland,1H,319.265274,Clearance,260718636,4,56,7.0,100.0
3,Throw in,['Accurate'],Daniel Colindres Solera,"Switzerland - Costa Rica, 2 - 2",Free Kick,Costa Rica,1H,324.733194,Throw in,260718570,92,0,96.0,4.0
8,Simple pass,['Accurate'],Bryan Ruiz Gonz\u00e1lez,"Switzerland - Costa Rica, 2 - 2",Pass,Costa Rica,1H,326.80699100000004,Simple pass,260718571,96,4,91.0,6.0
8,Cross,"['Left foot', 'High', 'Not accurate']",Bryan Oviedo,"Switzerland - Costa Rica, 2 - 2",Pass,Costa Rica,1H,328.45248000000004,Cross,260718573,91,6,92.0,62.0
7,Clearance,"['Interception', 'Not accurate']",Ricardo Iv\u00e1n Rodr\u00edguez Araya,"Switzerland - Costa Rica, 2 - 2",Others on the ball,Switzerland,1H,330.170209,Clearance,260718643,8,38,23.0,29.0
1,Ground defending duel,"['Free space right', 'Lost', 'Not accurate']",Breel-Donald Embolo,"Switzerland - Costa Rica, 2 - 2",Duel,Switzerland,1H,333.54783,Ground defending duel,260718646,23,29,21.0,39.0
1,Ground attacking duel,"['Free space left', 'Won', 'Accurate']",Cristian Gamboa Luna,"Switzerland - Costa Rica, 2 - 2",Duel,Costa Rica,1H,334.22787700000003,Ground attacking duel,260718575,77,71,79.0,61.0
10,Shot,"['Left foot', 'Opportunity', 'Position: Goal low right', 'Accurate']",Cristian Gamboa Luna,"Switzerland - Costa Rica, 2 - 2",Shot,Costa Rica,1H,335.228978,Shot,260718577,79,61,100.0,100.0
9,Save attempt,"['Position: Goal low right', 'Accurate']",Yann Sommer,"Switzerland - Costa Rica, 2 - 2",Save attempt,Switzerland,1H,336.02375600000005,Save attempt,260718645,0,0,21.0,39.0
8,High pass,['Accurate'],Yann Sommer,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,354.00763199999994,High pass,260718650,10,59,26.0,6.0
8,High pass,['Accurate'],Ricardo Iv\u00e1n Rodr\u00edguez Araya,"Switzerland - Costa Rica, 2 - 2",Pass,Switzerland,1H,356.139325,High pass,260718652,26,6,53.0,11.0
1,Air duel,"['Won', 'Accurate']",Jhonny Acosta Zamora,"Switzerland - Costa Rica, 2 - 2",Duel,Costa Rica,1H,357.819488,Air duel,260718589,47,89,56.0,76.0
